StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q4,Q36_First Click,Q36_Last Click,Q36_Page Submit,Q36_Click Count,Q37,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44,Q7,Q8,Q8_4_TEXT,Q35,Q35_7_TEXT,Q14,Q15,Q16,Condition
2018-11-03 18:39:25,2018-11-03 18:39:46,IP Address,73.187.58.220,100,21,True,2018-11-03 18:39:46,R_1hXzoUHsBjEFf2V,,,,,39.8195037841796875,-77.9073028564453125,anonymous,EN,Yes- I consent,,,,,,,,,,,31,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 18:46:55,2018-11-03 18:48:21,IP Address,73.66.114.81,100,86,True,2018-11-03 18:48:21,R_Qb6vQXqwYeyJB7z,,,,,37.6703033447265625,-121.01689910888671875,anonymous,EN,Yes- I consent,,,,,,60.095,60.095,61.897,1,1,50,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 19:08:10,2018-11-03 19:08:31,IP Address,73.86.63.137,100,21,True,2018-11-03 19:08:31,R_1N4c1jtbrNTRgqO,,,,,39.62640380859375,-75.84580230712890625,anonymous,EN,Yes- I consent,,,,,,,,,,,30,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 19:08:00,2018-11-03 19:08:32,IP Address,72.79.66.244,100,32,True,2018-11-03 19:08:32,R_2dQOuYb1bmCR2q1,,,,,40.768096923828125,-74.16770172119140625,anonymous,EN,Yes- I consent,,,,,,,,,,,42,Male,,Prefer not to answer,,Yes,Lean Democrat,Yes,3
2018-11-03 19:07:46,2018-11-03 19:08:37,IP Address,108.245.223.129,100,50,True,2018-11-03 19:08:38,R_3QW9GqEmhGJNrfL,,,,,39.72650146484375,-86.0005035400390625,anonymous,EN,Yes- I consent,27.396,27.396,28.559,1,3,,,,,,33,Male,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-03 19:08:22,2018-11-03 19:09:21,IP Address,23.28.51.193,100,58,True,2018-11-03 19:09:21,R_1rdAO9CXEmu2xn8,,,,,42.28900146484375,-83.36859893798828125,anonymous,EN,Yes- I consent,28.153,34.209,35.508,3,3,,,,,,31,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 19:07:50,2018-11-03 19:09:53,IP Address,23.243.170.69,100,122,True,2018-11-03 19:09:53,R_3rSqQiOVj4sVGZX,,,,,33.96380615234375,-118.27339935302734375,anonymous,EN,Yes- I consent,,,,,,14.426,14.426,46.293,1,1,38,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 19:07:59,2018-11-03 19:10:39,IP Address,151.202.21.146,100,159,True,2018-11-03 19:10:39,R_3GCF8qvgHat1Zf2,,,,,41.28399658203125,-73.893096923828125,anonymous,EN,Yes- I consent,101.315,101.315,102.97,1,3,,,,,,72,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 19:07:42,2018-11-03 19:11:08,IP Address,162.193.23.43,100,206,True,2018-11-03 19:11:09,R_2AGyRDRdTP3VONb,,,,,29.699005126953125,-95.5861968994140625,anonymous,EN,Yes- I consent,,,,,,,,,,,28,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 19:10:11,2018-11-03 19:11:43,IP Address,71.161.69.240,100,91,True,2018-11-03 19:11:43,R_3oAx2c3aOMMOapS,,,,,42.24090576171875,-79.49629974365234375,anonymous,EN,Yes- I consent,,,,,,3.882,62.646,63.189,15,1,41,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-03 19:19:33,2018-11-03 19:20:42,IP Address,70.162.116.161,100,69,True,2018-11-03 19:20:42,R_2E5WeqlAMwNnbzZ,,,,,33.561004638671875,-111.90889739990234375,anonymous,EN,Yes- I consent,27.854,33.343,34.282,2,5,,,,,,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 19:40:20,2018-11-03 19:41:03,IP Address,67.163.71.227,100,43,True,2018-11-03 19:41:04,R_re6PIgvTE94kqNr,,,,,40.880401611328125,-111.82330322265625,anonymous,EN,Yes- I consent,,,,,,,,,,,42,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 19:40:17,2018-11-03 19:41:24,IP Address,173.144.240.183,100,66,True,2018-11-03 19:41:24,R_3QPDNsEWbVzlgYp,,,,,37.7563018798828125,-77.488800048828125,anonymous,EN,Yes- I consent,,,,,,25.361,25.361,46.454,1,1,36,Male,,Caucasian,,No,Lean Democrat,No,2
2018-11-03 19:40:16,2018-11-03 19:41:32,IP Address,173.216.104.47,100,76,True,2018-11-03 19:41:32,R_2YP4QdJDwXQEHC1,,,,,35.30670166015625,-93.071197509765625,anonymous,EN,Yes- I consent,,,,,,20.979,45.865,47.425,2,1,21,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 19:40:23,2018-11-03 19:41:36,IP Address,173.90.152.231,100,73,True,2018-11-03 19:41:37,R_3KxBoxRbU25JxGp,,,,,41.2982940673828125,-80.9485015869140625,anonymous,EN,Yes- I consent,2.337,38.884,39.664,13,3,,,,,,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 19:41:34,2018-11-03 19:42:21,IP Address,50.88.120.94,100,47,True,2018-11-03 19:42:21,R_3RlVYBuxIsib1NK,,,,,28.26800537109375,-81.467498779296875,anonymous,EN,Yes- I consent,,,,,,,,,,,40,Male,,Black/African,,Yes,Lean Republican,Yes,3
2018-11-03 19:40:35,2018-11-03 19:43:17,IP Address,155.186.182.137,100,162,True,2018-11-03 19:43:17,R_2TFuFXjD3MbgryP,,,,,33.9409942626953125,-83.4340972900390625,anonymous,EN,Yes- I consent,95.152,95.152,97.202,1,3,,,,,,39,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 19:46:16,2018-11-03 19:48:24,IP Address,24.253.144.224,100,127,True,2018-11-03 19:48:24,R_1lgapN6tQPu2xpA,,,,,36.8585052490234375,-76.00189971923828125,anonymous,EN,Yes- I consent,,,,,,59.197,59.197,60.372,1,1,29,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-03 20:26:07,2018-11-03 20:26:32,IP Address,24.125.134.229,100,24,True,2018-11-03 20:26:33,R_2qEnNtnHd441erO,,,,,33.8766937255859375,-84.33409881591796875,anonymous,EN,Yes- I consent,,,,,,,,,,,54,Female,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-03 20:26:14,2018-11-03 20:26:41,IP Address,98.114.148.50,100,27,True,2018-11-03 20:26:42,R_1Lb2DL3GgPDMK2A,,,,,39.937896728515625,-75.1793975830078125,anonymous,EN,Yes- I consent,,,,,,,,,,,54,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 20:26:02,2018-11-03 20:27:13,IP Address,73.22.255.55,100,71,True,2018-11-03 20:27:14,R_3MLkrlGq48uu409,,,,,41.6024932861328125,-86.2642974853515625,anonymous,EN,Yes- I consent,37.409,37.409,38.663,1,3,,,,,,26,Male,,"Black/African,Caucasian",,Yes,Lean Democrat,Yes,1
2018-11-03 20:26:04,2018-11-03 20:27:29,IP Address,68.192.108.81,100,85,True,2018-11-03 20:27:30,R_3nkLxVW3d4cOaqK,,,,,40.7010040283203125,-73.6757965087890625,anonymous,EN,Yes- I consent,,,,,,63.623,63.623,64.635,1,1,28,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-03 20:26:20,2018-11-03 20:28:08,IP Address,68.80.84.180,100,108,True,2018-11-03 20:28:09,R_2do7Zx8uosV6HJ3,,,,,40.086700439453125,-75.15239715576171875,anonymous,EN,Yes- I consent,,,,,,6.213,65.742,67.446,3,1,36,Female,,Black/African,,Yes,Lean Democrat,Yes,2
2018-11-03 20:26:07,2018-11-03 20:28:22,IP Address,71.73.76.53,100,135,True,2018-11-03 20:28:22,R_2ON3g0KEbAXNgba,,,,,41.5276947021484375,-81.5323028564453125,anonymous,EN,Yes- I consent,75.789,75.789,78.443,1,3,,,,,,27,Female,,Native American,,Yes,Lean Democrat,Yes,1
2018-11-03 20:26:01,2018-11-03 20:28:43,IP Address,45.22.233.219,100,161,True,2018-11-03 20:28:43,R_248JnKkEbnMevGz,,,,,38.7801971435546875,-90.622802734375,anonymous,EN,Yes- I consent,4.441,89.42,93.545,5,3,,,,,,37,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 20:26:29,2018-11-03 20:28:55,IP Address,208.87.234.180,100,145,True,2018-11-03 20:28:56,R_2Xnyp7xLCF74MWT,,,,,39.0045928955078125,-76.8755035400390625,anonymous,EN,Yes- I consent,,,,,,19.014,68.192,69.195,4,1,30,Male,,Caucasian,,No,Lean Republican,Yes,2
2018-11-03 20:58:53,2018-11-03 20:59:17,IP Address,72.185.13.48,100,23,True,2018-11-03 20:59:17,R_xy1LDf6tkgcJHEJ,,,,,28.479400634765625,-82.50830078125,anonymous,EN,Yes- I consent,,,,,,,,,,,39,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 20:58:51,2018-11-03 20:59:24,IP Address,174.83.92.249,100,32,True,2018-11-03 20:59:24,R_1LMQ38R4TAbTwBp,,,,,44.1793060302734375,-72.4730987548828125,anonymous,EN,Yes- I consent,,,,,,,,,,,30,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 20:58:48,2018-11-03 20:59:32,IP Address,66.71.234.47,100,43,True,2018-11-03 20:59:32,R_1PUzafPpegLHvnh,,,,,41.88580322265625,-87.61810302734375,anonymous,EN,Yes- I consent,,,,,,,,,,,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 20:59:32,2018-11-03 20:59:54,IP Address,73.90.69.147,100,21,True,2018-11-03 20:59:54,R_2qF2VjIirefmE00,,,,,36.8253021240234375,-119.68019866943359375,anonymous,EN,Yes- I consent,,,,,,,,,,,30,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 20:58:58,2018-11-03 21:00:15,IP Address,76.211.180.20,100,77,True,2018-11-03 21:00:16,R_1joB8JPsXbaTF0K,,,,,29.5749969482421875,-98.227996826171875,anonymous,EN,Yes- I consent,39.261,44.583,44.643,4,5,,,,,,40,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 20:58:53,2018-11-03 21:00:28,IP Address,71.128.243.104,100,95,True,2018-11-03 21:00:29,R_bD6wcby0XAdH5PX,,,,,32.83099365234375,-96.76920318603515625,anonymous,EN,Yes- I consent,,,,,,61.422,61.422,63.025,1,1,25,Male,,Caucasian,,Maybe,Lean Democrat,Yes,2
2018-11-03 20:58:44,2018-11-03 21:00:30,IP Address,99.198.238.17,100,106,True,2018-11-03 21:00:31,R_cHN9LCtHiUcBXk5,,,,,38.9141998291015625,-94.4073028564453125,anonymous,EN,Yes- I consent,,,,,,65.956,65.956,66.824,1,1,38,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-03 21:11:13,2018-11-03 21:12:26,IP Address,108.36.81.38,100,73,True,2018-11-03 21:12:27,R_3qjVe6hgina5mAr,,,,,39.8643035888671875,-75.433197021484375,anonymous,EN,Yes- I consent,,,,,,33.819,33.819,54.132,1,1,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 21:31:55,2018-11-03 21:32:42,IP Address,184.21.217.196,100,46,True,2018-11-03 21:32:42,R_268D6fMFaW8UEk9,,,,,31.1466064453125,-90.1168975830078125,anonymous,EN,Yes- I consent,,,,,,,,,,,47,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 21:31:47,2018-11-03 21:33:12,IP Address,74.132.224.172,100,84,True,2018-11-03 21:33:12,R_Y3nVKmyNDvnf9ER,,,,,39.029998779296875,-84.55899810791015625,anonymous,EN,Yes- I consent,41.229,41.229,43.298,1,3,,,,,,54,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-03 21:31:44,2018-11-03 21:33:26,IP Address,76.219.144.85,100,102,True,2018-11-03 21:33:26,R_Owj69Zz5ZnE46Jz,,,,,30.171600341796875,-95.49849700927734375,anonymous,EN,Yes- I consent,,,,,,3.577,64.256,65.821,3,1,30,Female,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-03 21:33:00,2018-11-03 21:33:57,IP Address,96.41.179.124,100,56,True,2018-11-03 21:33:57,R_1H7TCUjqS6XUYSs,,,,,42.3363037109375,-122.8397979736328125,anonymous,EN,Yes- I consent,,,,,,,,,,,49,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 21:34:21,2018-11-03 21:34:46,IP Address,76.169.35.57,100,25,True,2018-11-03 21:34:47,R_3JkmaNz6A59F4yK,,,,,34.1121063232421875,-118.2593994140625,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Male,,Caucasian,,Yes,Lean Democrat,Yes,3
2018-11-03 21:33:49,2018-11-03 21:35:04,IP Address,134.215.162.157,100,74,True,2018-11-03 21:35:04,R_2YnQs8kopN7NSrI,,,,,43.7091064453125,-121.51940155029296875,anonymous,EN,Yes- I consent,,,,,,59.301,59.301,59.924,1,1,23,Male,,Caucasian,,Maybe,Somewhere in-between,Yes,2
2018-11-03 21:31:56,2018-11-03 21:35:52,IP Address,108.160.192.93,100,235,True,2018-11-03 21:35:53,R_BYeQ4KeuOvuRaCJ,,,,,41.9033050537109375,-87.63359832763671875,anonymous,EN,Yes- I consent,114.566,114.566,208.96,1,3,,,,,,32,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 21:34:03,2018-11-03 21:36:17,IP Address,24.19.135.244,100,133,True,2018-11-03 21:36:17,R_1NE38bKNHFAfUzy,,,,,47.6302032470703125,-122.3209991455078125,anonymous,EN,Yes- I consent,58.066,58.066,64.281,1,3,,,,,,39,Male,,Caucasian,,No,Somewhere in-between,Yes,1
2018-11-03 21:34:20,2018-11-03 21:37:02,IP Address,76.0.148.23,100,161,True,2018-11-03 21:37:02,R_2Cv6PE1vIXJrqHU,,,,,35.5800018310546875,-78.790802001953125,anonymous,EN,Yes- I consent,70.884,70.884,73.797,1,5,,,,,,63,Female,,Black/African,,Yes,Lean Democrat,Yes,1
2018-11-03 22:04:10,2018-11-03 22:04:42,IP Address,99.36.242.109,100,31,True,2018-11-03 22:04:42,R_2xzt8ZAyVM5eLes,,,,,43.7053070068359375,-84.237701416015625,anonymous,EN,Yes- I consent,,,,,,,,,,,38,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 22:04:40,2018-11-03 22:05:32,IP Address,108.247.110.131,100,52,True,2018-11-03 22:05:32,R_1dxYMTBi6i8X2lk,,,,,29.3509063720703125,-98.61090087890625,anonymous,EN,Yes- I consent,,,,,,,,,,,61,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 22:04:03,2018-11-03 22:05:51,IP Address,68.50.195.200,100,108,True,2018-11-03 22:05:51,R_3nO91XFOEvCntFh,,,,,40.4763031005859375,-86.95709991455078125,anonymous,EN,Yes- I consent,,,,,,5.106,63.38,64.856,3,1,29,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 22:05:09,2018-11-03 22:05:53,IP Address,70.185.239.116,100,44,True,2018-11-03 22:05:53,R_3rO2D2Ne2ADC78N,,,,,36.0948028564453125,-95.9654998779296875,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 22:04:26,2018-11-03 22:05:55,IP Address,69.142.146.37,100,89,True,2018-11-03 22:05:55,R_25ZUKM7mDmyI4fA,,,,,40.72210693359375,-74.04689788818359375,anonymous,EN,Yes- I consent,,,,,,57.628,57.628,63.763,1,1,39,Male,,Caucasian,,No,Somewhere in-between,No,2
2018-11-03 22:04:32,2018-11-03 22:06:10,IP Address,73.53.72.89,100,97,True,2018-11-03 22:06:10,R_2rjiUQw6e84IOSB,,,,,47.7476959228515625,-122.20439910888671875,anonymous,EN,Yes- I consent,5.464,46.331,48.98,7,3,,,,,,64,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 22:04:30,2018-11-03 22:06:47,IP Address,76.237.90.47,100,137,True,2018-11-03 22:06:48,R_25EE88d57KkpHwO,,,,,33.085601806640625,-96.61150360107421875,anonymous,EN,Yes- I consent,,,,,,59.452,59.452,61.172,1,1,49,Male,,Asian,,Yes,Somewhere in-between,Yes,2
2018-11-03 22:04:37,2018-11-03 22:07:01,IP Address,75.139.254.220,100,144,True,2018-11-03 22:07:01,R_bkDoLmKDtoWt9rX,,,,,32.779205322265625,-97.519500732421875,anonymous,EN,Yes- I consent,,,,,,85.235,85.235,92.507,1,5,71,Male,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-03 22:04:54,2018-11-03 22:07:06,IP Address,71.232.84.151,100,132,True,2018-11-03 22:07:06,R_3kvTHVBkcZMQwvC,,,,,42.5482940673828125,-71.90959930419921875,anonymous,EN,Yes- I consent,12.688,101.993,103.592,2,3,,,,,,22,Female,,Black/African,,Maybe,Somewhere in-between,No,1
2018-11-03 22:08:46,2018-11-03 22:11:03,IP Address,24.131.60.201,100,136,True,2018-11-03 22:11:04,R_W71QnAOeh075zX3,,,,,33.941802978515625,-84.0706024169921875,anonymous,EN,Yes- I consent,,,,,,6.808,65.199,66.928,3,1,48,Female,,Caucasian,,Yes,Somewhere in-between,Yes,2
2018-11-03 22:37:05,2018-11-03 22:37:31,IP Address,71.226.78.136,100,25,True,2018-11-03 22:37:31,R_1LZqwdFjciDxSaK,,,,,32.0543060302734375,-81.04920196533203125,anonymous,EN,Yes- I consent,,,,,,,,,,,31,Male,,Caucasian,,No,Somewhere in-between,Yes,3
2018-11-03 22:37:19,2018-11-03 22:38:23,IP Address,73.133.25.244,100,64,True,2018-11-03 22:38:24,R_1IFurBJIfUuI8rU,,,,,38.643798828125,-77.34510040283203125,anonymous,EN,Yes- I consent,38.367,38.367,40.143,1,3,,,,,,32,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 22:37:48,2018-11-03 22:38:24,IP Address,67.160.103.66,100,35,True,2018-11-03 22:38:24,R_3I3r7hxXqxkzX11,,,,,47.630096435546875,-122.2971954345703125,anonymous,EN,Yes- I consent,,,,,,,,,,,46,Male,,Caucasian,,Maybe,Lean Democrat,Yes,3
2018-11-03 22:37:08,2018-11-03 22:38:28,IP Address,72.192.176.38,100,79,True,2018-11-03 22:38:28,R_2dSxrZCkbGzauFi,,,,,32.8560943603515625,-116.996795654296875,anonymous,EN,Yes- I consent,45.144,45.144,47.273,1,3,,,,,,29,Female,,Caucasian,,Yes,Lean Republican,Yes,1
2018-11-03 22:39:29,2018-11-03 22:39:50,IP Address,23.240.133.240,100,21,True,2018-11-03 22:39:50,R_2ai4QrI0XTGA385,,,,,34.2140960693359375,-119.1750030517578125,anonymous,EN,Yes- I consent,,,,,,,,,,,25,Female,,Asian,,Yes,Lean Democrat,Yes,3
2018-11-03 22:38:27,2018-11-03 22:39:58,IP Address,99.137.229.163,100,91,True,2018-11-03 22:39:58,R_2EhGK6kKtXRLE6Z,,,,,38.9369964599609375,-121.25189971923828125,anonymous,EN,Yes- I consent,50.775,50.775,51.853,1,3,,,,,,50,Male,,Caucasian,,Yes,Somewhere in-between,Yes,1
2018-11-03 22:38:51,2018-11-03 22:40:34,IP Address,71.31.96.184,100,102,True,2018-11-03 22:40:34,R_1QGDF9G1GhXtuKg,,,,,33.998504638671875,-83.7115020751953125,anonymous,EN,Yes- I consent,,,,,,61.692,61.692,62.901,1,1,46,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-03 22:40:13,2018-11-03 22:41:06,IP Address,24.230.168.45,100,52,True,2018-11-03 22:41:06,R_2aaU46opGrIWUbF,,,,,42.79510498046875,-96.9257965087890625,anonymous,EN,Yes- I consent,1.832,27.841,31.108,8,3,,,,,,35,Male,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 22:44:07,2018-11-03 22:44:40,IP Address,192.30.158.1,100,32,True,2018-11-03 22:44:40,R_31Shdy3NVm9QS9j,,,,,42.3206939697265625,-84.0334014892578125,anonymous,EN,Yes- I consent,,,,,,,,,,,32,Male,,"Caucasian,Other - Please specify",Latino,Yes,Lean Democrat,Yes,3
2018-11-03 23:10:04,2018-11-03 23:10:35,IP Address,107.77.225.200,100,31,True,2018-11-03 23:10:36,R_1DBUlA8UZmxjPTk,,,,,40.731292724609375,-73.98919677734375,anonymous,EN,Yes- I consent,,,,,,,,,,,35,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-03 23:09:45,2018-11-03 23:10:52,IP Address,128.211.185.209,100,67,True,2018-11-03 23:10:52,R_2TLcwSEbnNoqlUQ,,,,,40.424896240234375,-86.91619873046875,anonymous,EN,Yes- I consent,,,,,,16.911,45.27,46.314,2,1,18,Female,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 23:09:45,2018-11-03 23:11:19,IP Address,99.12.149.131,100,93,True,2018-11-03 23:11:19,R_115vIyJVjqSDzmi,,,,,33.9134979248046875,-84.6858978271484375,anonymous,EN,Yes- I consent,,,,,,64.335,67.396,67.452,6,1,68,Female,,Black/African,,Yes,Lean Democrat,Yes,2
2018-11-03 23:10:58,2018-11-03 23:11:34,IP Address,107.215.8.158,100,35,True,2018-11-03 23:11:34,R_DkQUWC66iXIqfS1,,,,,36.2760009765625,-119.6322021484375,anonymous,EN,Yes- I consent,,,,,,,,,,,36,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-03 23:09:54,2018-11-03 23:11:51,IP Address,206.158.5.12,100,117,True,2018-11-03 23:11:52,R_2y9kRsbWqtD1ist,,,,,39.917205810546875,-119.689605712890625,anonymous,EN,Yes- I consent,90.026,90.026,90.995,1,3,,,,,,26,Female,,Asian,,Maybe,Lean Democrat,Yes,1
2018-11-03 23:10:09,2018-11-03 23:12:07,IP Address,69.136.134.140,100,118,True,2018-11-03 23:12:08,R_bxgAic5I39R2JZ7,,,,,42.3343963623046875,-83.27519989013671875,anonymous,EN,Yes- I consent,66.434,66.434,67.708,1,3,,,,,,32,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 23:11:42,2018-11-03 23:12:42,IP Address,174.58.195.115,100,59,True,2018-11-03 23:12:42,R_wXCOmLeqmmsRv0d,,,,,28.25830078125,-81.585601806640625,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Male,,Caucasian,,Yes,Somewhere in-between,Yes,3
2018-11-03 23:09:47,2018-11-03 23:13:52,IP Address,24.208.211.116,100,245,True,2018-11-03 23:13:52,R_38dt4F2XGIlduiB,,,,,40.253997802734375,-83.368499755859375,anonymous,EN,Yes- I consent,,,,,,126.227,167.134,168.1,3,1,34,Male,,Caucasian,,Yes,Lean Republican,Yes,2
2018-11-03 23:32:52,2018-11-03 23:33:51,IP Address,47.205.128.36,100,58,True,2018-11-03 23:33:51,R_1OoEXPVsxoXDjro,,,,,28.1479034423828125,-82.037200927734375,anonymous,EN,Yes- I consent,2.509,30.068,31.89,4,3,,,,,,24,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 23:42:29,2018-11-03 23:43:47,IP Address,70.106.205.175,100,78,True,2018-11-03 23:43:47,R_3MuuHP7sSsK6HNq,,,,,39.01800537109375,-77.53900146484375,anonymous,EN,Yes- I consent,,,,,,12.622,23.598,52.596,2,1,18,Female,,Asian,,Maybe,Lean Democrat,Yes,2
2018-11-03 23:42:23,2018-11-03 23:43:53,IP Address,70.176.75.235,100,90,True,2018-11-03 23:43:54,R_wKVoB3myaT1seXf,,,,,33.7693939208984375,-112.248199462890625,anonymous,EN,Yes- I consent,,,,,,64.317,64.317,66.405,1,1,47,Male,,Caucasian,,Yes,Lean Democrat,Yes,2
2018-11-03 23:42:54,2018-11-03 23:43:56,IP Address,70.191.173.21,100,62,True,2018-11-03 23:43:56,R_3ETgEJTOHT7e2EL,,,,,30.41290283203125,-87.30919647216796875,anonymous,EN,Yes- I consent,35.411,35.411,36.817,1,3,,,,,,33,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-03 23:43:18,2018-11-03 23:43:58,IP Address,71.150.117.6,100,40,True,2018-11-03 23:43:58,R_2cqtlYPVTelcgIR,,,,,41.58819580078125,-81.5467987060546875,anonymous,EN,Yes- I consent,,,,,,,,,,,41,Female,,Black/African,,Yes,Lean Democrat,Yes,3
2018-11-03 23:44:11,2018-11-03 23:44:52,IP Address,73.5.35.153,100,40,True,2018-11-03 23:44:52,R_25MbKDExafhLc60,,,,,31.3155975341796875,-89.4131011962890625,anonymous,EN,Yes- I consent,,,,,,,,,,,33,Female,,Caucasian,,Maybe,Lean Republican,Yes,3
2018-11-03 23:43:25,2018-11-03 23:45:45,IP Address,173.69.155.26,100,139,True,2018-11-03 23:45:45,R_4JH0PUcMgPbBLix,,,,,39.0142059326171875,-76.6793975830078125,anonymous,EN,Yes- I consent,,,,,,66.383,66.383,68.92,1,1,63,Female,,Other - Please specify,Mixed Race: White and Asian,Yes,Lean Democrat,Yes,2
2018-11-03 23:44:10,2018-11-03 23:45:57,IP Address,76.169.2.93,100,106,True,2018-11-03 23:45:57,R_2coNx1pjQVkwzLN,,,,,34.2617950439453125,-118.33709716796875,anonymous,EN,Yes- I consent,62.103,62.103,63.035,1,5,,,,,,70,Female,,Asian,,Yes,Lean Democrat,Yes,1
2018-11-03 23:47:17,2018-11-03 23:49:51,IP Address,65.41.176.150,100,154,True,2018-11-03 23:49:51,R_3eqqW1q5i6Hrog4,,,,,36.120697021484375,-75.827301025390625,anonymous,EN,Yes- I consent,,,,,,115.228,115.228,117.2,1,1,31,Female,,Caucasian,,No,Somewhere in-between,No,2
2018-11-04 00:15:12,2018-11-04 00:15:52,IP Address,198.136.26.47,100,40,True,2018-11-04 00:15:53,R_3MzK0NAw8ttqWdn,,,,,37.751007080078125,-97.82199859619140625,anonymous,EN,Yes- I consent,,,,,,,,,,,38,Male,,Asian,,No,Lean Republican,No,3
2018-11-04 00:15:14,2018-11-04 00:16:07,IP Address,98.202.150.209,100,53,True,2018-11-04 00:16:07,R_3dH2QjRiDP9YGt9,,,,,40.667694091796875,-111.9387969970703125,anonymous,EN,Yes- I consent,,,,,,,,,,,67,Male,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-04 00:15:08,2018-11-04 00:16:21,IP Address,72.182.169.63,100,73,True,2018-11-04 00:16:22,R_3KUd7zGcMD5Dtc2,,,,,32.6605072021484375,-97.031097412109375,anonymous,EN,Yes- I consent,46.601,46.601,50.7,1,3,,,,,,22,Male,,Asian,,Yes,Lean Democrat,Yes,1
2018-11-04 00:15:09,2018-11-04 00:16:55,IP Address,68.106.245.116,100,105,True,2018-11-04 00:16:55,R_1ilNcqHpRf7duMi,,,,,32.2216949462890625,-110.9264984130859375,anonymous,EN,Yes- I consent,2.351,73.08,74.336,6,3,,,,,,41,Female,,Caucasian,,Yes,Lean Democrat,Yes,1
2018-11-04 00:16:23,2018-11-04 00:16:58,IP Address,172.113.244.96,100,34,True,2018-11-04 00:16:58,R_5h93douRmgICQcp,,,,,34.0446929931640625,-118.448699951171875,anonymous,EN,Yes- I consent,,,,,,,,,,,37,Female,,Caucasian,,Yes,Lean Republican,Yes,3
2018-11-04 00:15:27,2018-11-04 00:17:37,IP Address,68.39.186.137,100,129,True,2018-11-04 00:17:37,R_1OpgSxysNnBCRmf,,,,,40.74920654296875,-86.06800079345703125,anonymous,EN,Yes- I consent,,,,,,79.513,79.513,81.802,1,1,53,Female,,Caucasian,,Maybe,Somewhere in-between,Yes,2
